Snapshot_Date,SKU,Current_Stock,On_Order,Lead_Time_Days,Safety_Stock,Reorder_Point,Inventory_Value,Total_Pipeline_Stock,Is_Below_Reorder_Point,Is_Below_Safety_Stock,Stock_Status,Average_Forecast_Demand,Stock_Coverage_Weeks,Lead_Time_Weeks,Lead_Time_Demand,Available_Stock,Stockout_Gap,Stockout_Risk,Excess_Stock,Overstock_Risk,Overall_Risk,Recommendation,Risk_Score
2025-07-01,SKU023,290,166,12,78,210,1103914.0,456,0,0,Healthy (> Reorder Point),87.54378131244553,3.312628214732742,1.7142857142857142,150.07505367847804,456,-227.92494632152196,LOW,-760.5253757493465,LOW,LOW,HEALTHY,0
2025-07-01,SKU024,429,261,12,125,340,572041.47,690,0,0,Healthy (> Reorder Point),76.4636135364613,5.610511721309554,1.7142857142857142,131.08048034821937,690,-433.91951965178066,LOW,-488.5633624375355,LOW,LOW,HEALTHY,0
2025-07-01,SKU025,365,573,7,171,461,1423865.0,938,1,0,Reorder Needed (<= Reorder Point),18.585355361227894,19.639118698878903,1.0,18.585355361227894,938,-748.4146446387721,LOW,141.9757356652653,HIGH,HIGH,REORDER SOON,40
2025-07-01,SKU026,172,248,13,52,138,1062743.28,420,0,0,Healthy (> Reorder Point),133.0415205457043,1.292829481311529,1.8571428571428572,247.0771095848794,420,-120.9228904151206,LOW,-1424.4982465484513,LOW,LOW,HEALTHY,0
2025-07-01,SKU027,281,658,11,117,351,1288064.66,939,1,0,Reorder Needed (<= Reorder Point),145.90675541794133,1.925887524502152,1.5714285714285714,229.2820442281935,939,-592.7179557718065,LOW,-1469.881065015296,LOW,LOW,REORDER SOON,0
2025-07-01,SKU028,823,18,6,125,268,402315.32,841,0,0,Healthy (> Reorder Point),31.106388794354906,26.457587392765937,0.8571428571428571,26.662618966589918,841,-689.3373810334101,LOW,449.7233344677411,HIGH,HIGH,MARKDOWN / CLEAR,40
2025-07-01,SKU029,242,99,7,147,378,826696.2,341,1,0,Reorder Needed (<= Reorder Point),92.13179246289059,2.6266720046445884,1.0,92.13179246289059,341,-101.86820753710941,LOW,-863.581509554687,LOW,LOW,REORDER SOON,0
2025-07-01,SKU030,286,63,13,43,150,590026.58,349,0,0,Healthy (> Reorder Point),29.57372506362793,9.670746562520293,1.8571428571428572,54.922632261023296,349,-251.0773677389767,LOW,-68.88470076353514,LOW,LOW,HEALTHY,0
2025-07-01,SKU031,59,152,10,49,130,148995.65,211,1,0,Reorder Needed (<= Reorder Point),112.061080321504,0.5264985830114131,1.4285714285714286,160.08725760214855,211,-1.9127423978514457,LOW,-1285.732963858048,LOW,LOW,REORDER SOON,0
2025-07-01,SKU032,408,231,13,63,259,1863336.0,639,0,0,Healthy (> Reorder Point),54.992586929301225,7.419181798530901,1.8571428571428572,102.12909001155943,639,-473.8709099884406,LOW,-251.91104315161465,LOW,LOW,HEALTHY,0
2025-07-01,SKU033,332,299,7,76,166,1128634.0,631,0,0,Healthy (> Reorder Point),102.66265597604806,3.233892566323805,1.0,102.66265597604806,631,-452.3373440239519,LOW,-899.9518717125766,LOW,LOW,HEALTHY,0
2025-07-01,SKU034,137,205,13,22,113,211533.48,342,0,0,Healthy (> Reorder Point),118.43921646150007,1.156711468490112,1.8571428571428572,219.95854485707156,342,-100.04145514292844,LOW,-1284.2705975380009,LOW,LOW,HEALTHY,0
2025-07-01,SKU035,830,605,10,91,331,4854072.4,1435,0,0,Healthy (> Reorder Point),125.03438379015351,6.638174035335732,1.4285714285714286,178.6205482716479,1435,-1165.3794517283523,LOW,-670.4126054818421,LOW,LOW,HEALTHY,0
2025-07-01,SKU036,687,362,4,183,276,1030403.82,1049,0,0,Healthy (> Reorder Point),28.401220974970112,24.18910090539595,0.5714285714285714,16.22926912855435,1049,-849.7707308714457,LOW,346.18534830035867,HIGH,HIGH,MARKDOWN / CLEAR,40
2025-07-01,SKU037,749,612,10,354,907,4229213.52,1361,1,0,Reorder Needed (<= Reorder Point),148.2476501285819,5.0523566434298175,1.4285714285714286,211.7823573265456,1361,-795.2176426734544,LOW,-1029.971801542983,LOW,LOW,REORDER SOON,0
2025-07-01,SKU038,346,93,9,60,177,1108206.86,439,0,0,Healthy (> Reorder Point),46.60615974096913,7.423911386885815,1.2857142857142858,59.92220538124603,439,-319.07779461875396,LOW,-213.2739168916296,LOW,LOW,HEALTHY,0
2025-07-01,SKU039,122,64,4,43,65,372594.1,186,0,0,Healthy (> Reorder Point),18.63885467149666,6.5454665616642025,0.5714285714285714,10.65077409799809,186,-132.3492259020019,LOW,-101.66625605795991,LOW,LOW,HEALTHY,0
2025-07-01,SKU040,145,53,3,31,54,168859.75,198,0,0,Healthy (> Reorder Point),90.19968398617831,1.6075444346592054,0.42857142857142855,38.657007422647844,198,-128.34299257735216,LOW,-937.3962078341397,LOW,LOW,HEALTHY,0
2025-07-01,SKU041,620,70,14,145,424,3517092.6,690,0,0,Healthy (> Reorder Point),64.96817258818683,9.543134357956909,2.0,129.93634517637366,690,-415.06365482362634,LOW,-159.61807105824198,LOW,LOW,HEALTHY,0
2025-07-01,SKU042,186,40,8,37,106,1443568.32,226,0,0,Healthy (> Reorder Point),136.1102257325676,1.3665395013410448,1.1428571428571428,155.554543694363,226,-33.44545630563701,LOW,-1447.3227087908112,LOW,LOW,HEALTHY,0
2025-07-01,SKU043,565,297,12,176,505,2108890.75,862,0,0,Healthy (> Reorder Point),130.258832688137,4.337517758605371,1.7142857142857142,223.3008560368063,862,-462.6991439631937,LOW,-998.1059922576442,LOW,LOW,HEALTHY,0
2025-07-01,SKU044,268,105,7,39,101,267204.04,373,0,0,Healthy (> Reorder Point),53.04250247248853,5.052551963192218,1.0,53.04250247248853,373,-280.95749752751146,LOW,-368.5100296698623,LOW,LOW,HEALTHY,0
2025-07-01,SKU045,352,159,6,58,168,640048.64,511,0,0,Healthy (> Reorder Point),147.55999314681097,2.385470427948494,0.8571428571428571,126.47999412583796,511,-326.52000587416205,LOW,-1418.7199177617317,LOW,LOW,HEALTHY,0
2025-07-01,SKU046,125,316,3,126,176,592368.75,441,1,1,Critical (<= Safety Stock),54.18980348712668,2.3067070178561355,0.42857142857142855,23.224201494482863,441,-291.7757985055172,LOW,-525.2776418455202,LOW,LOW,REORDER SOON,0
2025-07-01,SKU047,70,198,10,49,124,428997.1,268,1,0,Reorder Needed (<= Reorder Point),88.06846728987554,0.7948361332279855,1.4285714285714286,125.81209612839363,268,-93.18790387160635,LOW,-986.8216074785064,LOW,LOW,REORDER SOON,0
2025-07-01,SKU048,55,78,5,22,43,197929.6,133,0,0,Healthy (> Reorder Point),52.66637908493151,1.0443094998292024,0.7142857142857143,37.61884220352251,133,-73.38115779647748,LOW,-576.9965490191781,LOW,LOW,HEALTHY,0
2025-07-01,SKU049,1119,127,5,195,372,5915380.89,1246,0,0,Healthy (> Reorder Point),147.86670983735698,7.567626284718322,0.7142857142857143,105.61907845525499,1246,-945.380921544745,LOW,-655.4005180482836,LOW,LOW,HEALTHY,0
2025-07-01,SKU050,202,220,7,106,249,701447.02,422,1,0,Reorder Needed (<= Reorder Point),35.23463894720143,5.732994747092312,1.0,35.23463894720143,422,-280.76536105279854,LOW,-220.8156673664172,LOW,LOW,REORDER SOON,0
2025-08-01,SKU001,709,1015,9,238,533,2588778.79,1724,0,0,Healthy (> Reorder Point),84.35095557248381,8.405358246247104,1.2857142857142858,108.45122859319348,1724,-1377.5487714068065,LOW,-303.2114668698057,LOW,LOW,HEALTHY,0
2025-08-01,SKU002,644,76,14,87,373,3641562.4,720,0,0,Healthy (> Reorder Point),60.610605206310034,10.625203259527172,2.0,121.22121041262007,720,-511.77878958737995,LOW,-83.32726247572043,LOW,LOW,HEALTHY,0
2025-08-01,SKU003,143,206,4,97,145,879282.69,349,1,0,Reorder Needed (<= Reorder Point),34.20813909588409,4.180291701901016,0.5714285714285714,19.54750805479091,349,-232.4524919452091,LOW,-267.4976691506091,LOW,LOW,REORDER SOON,0
2025-08-01,SKU004,167,186,7,116,244,207560.96,353,1,0,Reorder Needed (<= Reorder Point),27.974245966626015,5.969776636669144,1.0,27.974245966626015,353,-209.02575403337397,LOW,-168.69095159951218,LOW,LOW,REORDER SOON,0
2025-08-01,SKU005,483,200,6,65,186,3589863.69,683,0,0,Healthy (> Reorder Point),101.36967098364632,4.764738755815051,0.8571428571428571,86.88828941455398,683,-531.111710585446,LOW,-733.4360518037558,LOW,LOW,HEALTHY,0
2025-08-01,SKU006,345,403,10,125,301,2286108.0,748,0,0,Healthy (> Reorder Point),37.22048017150538,9.269090522483888,1.4285714285714286,53.17211453072197,748,-569.827885469278,LOW,-101.64576205806452,LOW,LOW,HEALTHY,0
2025-08-01,SKU007,478,98,7,89,224,2173958.34,576,0,0,Healthy (> Reorder Point),148.4626504518179,3.21966500359045,1.0,148.4626504518179,576,-338.5373495481821,LOW,-1303.5518054218146,LOW,LOW,HEALTHY,0
2025-08-01,SKU008,238,222,6,108,257,1586065.32,460,1,0,Reorder Needed (<= Reorder Point),97.15146048182743,2.449783037945362,0.8571428571428571,83.27268041299493,460,-268.72731958700507,LOW,-927.8175257819291,LOW,LOW,REORDER SOON,0
2025-08-01,SKU009,129,49,8,30,107,386687.82,178,0,0,Healthy (> Reorder Point),61.66929685639556,2.0918026728988357,1.1428571428571428,70.4791964073092,178,-77.5208035926908,LOW,-611.0315622767467,LOW,LOW,HEALTHY,0
2025-08-01,SKU010,38,4,4,14,27,272524.22,42,0,0,Healthy (> Reorder Point),99.10270304793268,0.383440600824184,0.5714285714285714,56.6301160273901,42,28.630116027390102,HIGH,-1151.2324365751922,LOW,HIGH,REORDER NOW,60
2025-08-01,SKU011,145,441,4,178,276,560728.05,586,1,1,Critical (<= Safety Stock),18.21293984749243,7.9613725853250275,0.5714285714285714,10.407394198567102,586,-397.5926058014329,LOW,-73.55527816990914,LOW,LOW,REORDER SOON,0
2025-08-01,SKU012,55,112,13,27,82,79515.7,167,1,0,Reorder Needed (<= Reorder Point),152.60360509957462,0.36041088258768345,1.8571428571428572,283.40669518492433,167,143.40669518492433,HIGH,-1776.2432611948955,LOW,HIGH,REORDER NOW,60
2025-08-01,SKU013,272,91,7,36,95,2107510.4,363,0,0,Healthy (> Reorder Point),82.29389569333014,3.3052269273241537,1.0,82.29389569333014,363,-244.70610430666986,LOW,-715.5267483199617,LOW,LOW,HEALTHY,0
2025-08-01,SKU014,376,384,8,100,246,1173518.56,760,0,0,Healthy (> Reorder Point),126.68761064142299,2.967930313756028,1.1428571428571428,144.78584073305484,760,-515.2141592669452,LOW,-1144.2513276970758,LOW,LOW,HEALTHY,0
2025-08-01,SKU015,109,481,9,79,241,137001.01,590,1,0,Reorder Needed (<= Reorder Point),21.863857921842072,4.9853964652372085,1.2857142857142858,28.11067447093981,590,-482.8893255290602,LOW,-153.36629506210488,LOW,LOW,REORDER SOON,0
2025-08-01,SKU016,236,119,10,46,152,474017.8,355,0,0,Healthy (> Reorder Point),81.77833745970412,2.885849814644225,1.4285714285714286,116.82619637100589,355,-192.1738036289941,LOW,-745.3400495164494,LOW,LOW,HEALTHY,0
2025-08-01,SKU017,275,371,13,61,231,1843396.5,646,0,0,Healthy (> Reorder Point),83.9279095755806,3.276621583817133,1.8571428571428572,155.8661177832211,646,-429.1338822167789,LOW,-732.1349149069672,LOW,LOW,HEALTHY,0
2025-08-01,SKU018,480,61,11,133,324,1282003.2,541,0,0,Healthy (> Reorder Point),149.6531105639159,3.2074174615635203,1.5714285714285714,235.16917374329643,541,-172.83082625670357,LOW,-1315.8373267669908,LOW,LOW,HEALTHY,0
2025-08-01,SKU019,185,231,11,62,154,601797.6,416,0,0,Healthy (> Reorder Point),95.61862243779252,1.9347695593539547,1.5714285714285714,150.25783525938826,416,-203.74216474061174,LOW,-962.4234692535103,LOW,LOW,HEALTHY,0
2025-08-01,SKU020,636,223,5,117,292,3523020.24,859,0,0,Healthy (> Reorder Point),84.59106805499508,7.518524291317828,0.7142857142857143,60.42219146785363,859,-681.5778085321464,LOW,-379.0928166599409,LOW,LOW,HEALTHY,0
2025-08-01,SKU021,33,8,6,48,86,10132.98,41,1,1,Critical (<= Safety Stock),50.40102463578332,0.6547485936738461,0.8571428571428571,43.20087825924285,41,50.20087825924284,HIGH,-571.8122956293998,LOW,HIGH,REORDER NOW,60
2025-08-01,SKU022,74,116,13,60,211,399791.66,190,1,0,Reorder Needed (<= Reorder Point),58.31515299485604,1.2689669185387804,1.8571428571428572,108.2995698475898,190,-21.700430152410206,LOW,-625.7818359382725,LOW,LOW,REORDER SOON,0
2025-08-01,SKU023,228,286,13,37,151,867904.8,514,0,0,Healthy (> Reorder Point),87.54378131244553,2.6044111481347074,1.8571428571428572,162.58130815168457,514,-314.41869184831546,LOW,-822.5253757493465,LOW,LOW,HEALTHY,0
2025-08-01,SKU024,182,318,5,91,162,242684.26,500,0,0,Healthy (> Reorder Point),76.4636135364613,2.380217093888902,0.7142857142857143,54.61686681175807,500,-354.3831331882419,LOW,-735.5633624375355,LOW,LOW,HEALTHY,0
2025-08-01,SKU025,594,562,8,227,507,2317194.0,1156,0,0,Healthy (> Reorder Point),18.585355361227894,31.960647964750873,1.1428571428571428,21.24040612711759,1156,-907.7595938728824,LOW,370.9757356652653,HIGH,HIGH,MARKDOWN / CLEAR,40
2025-08-01,SKU026,96,90,12,20,97,593159.04,186,1,0,Reorder Needed (<= Reorder Point),133.0415205457043,0.721579245383179,1.7142857142857142,228.0711780783502,186,62.07117807835019,HIGH,-1500.4982465484513,LOW,HIGH,REORDER NOW,60
2025-08-01,SKU027,263,604,11,127,340,1205555.18,867,1,0,Reorder Needed (<= Reorder Point),145.90675541794133,1.8025210638578861,1.5714285714285714,229.2820442281935,867,-510.7179557718065,LOW,-1487.881065015296,LOW,LOW,REORDER SOON,0
2025-08-01,SKU028,584,303,6,72,193,285482.56,887,0,0,Healthy (> Reorder Point),31.106388794354906,18.774278295717263,0.8571428571428571,26.662618966589918,887,-788.3373810334101,LOW,210.7233344677411,HIGH,HIGH,MARKDOWN / CLEAR,40
2025-08-01,SKU029,773,394,6,169,338,2640645.3,1167,0,0,Healthy (> Reorder Point),92.13179246289059,8.390154791695318,0.8571428571428571,78.97010782533478,1167,-919.0298921746653,LOW,-332.58150955468705,LOW,LOW,HEALTHY,0
2025-08-01,SKU030,83,56,6,24,65,171231.49,139,0,0,Healthy (> Reorder Point),29.57372506362793,2.8065453310810637,0.8571428571428571,25.348907197395366,139,-89.65109280260464,LOW,-271.88470076353514,LOW,LOW,HEALTHY,0
2025-08-01,SKU031,31,33,5,18,49,78285.85,64,1,0,Reorder Needed (<= Reorder Point),112.061080321504,0.276634848700912,0.7142857142857143,80.04362880107428,64,34.04362880107428,HIGH,-1313.732963858048,LOW,HIGH,REORDER NOW,60
2025-08-01,SKU032,175,140,3,57,91,799225.0,315,0,0,Healthy (> Reorder Point),54.992586929301225,3.182247094958107,0.42857142857142855,23.568251541129094,315,-234.4317484588709,LOW,-484.91104315161465,LOW,LOW,HEALTHY,0
2025-08-01,SKU033,214,218,5,81,147,727493.0,432,0,0,Healthy (> Reorder Point),102.66265597604806,2.084497015642453,0.7142857142857143,73.33046855432005,432,-277.6695314456799,LOW,-1017.9518717125766,LOW,LOW,HEALTHY,0
2025-08-01,SKU034,104,83,9,36,89,160580.16,187,0,0,Healthy (> Reorder Point),118.43921646150007,0.8780875381238807,1.2857142857142858,152.27899259335723,187,1.2789925933572306,HIGH,-1317.2705975380009,LOW,HIGH,REORDER NOW,60
2025-08-01,SKU035,554,621,14,98,383,3239947.12,1175,0,0,Healthy (> Reorder Point),125.03438379015351,4.430781223585537,2.0,250.06876758030702,1175,-826.931232419693,LOW,-946.4126054818421,LOW,LOW,HEALTHY,0
2025-08-01,SKU036,555,373,13,67,335,832422.3,928,0,0,Healthy (> Reorder Point),28.401220974970112,19.54141339518887,1.8571428571428572,52.74512466780164,928,-808.2548753321984,LOW,214.18534830035867,HIGH,HIGH,MARKDOWN / CLEAR,40
2025-08-01,SKU037,640,585,7,304,643,3613747.2,1225,1,0,Reorder Needed (<= Reorder Point),148.2476501285819,4.317100469686359,1.0,148.2476501285819,1225,-772.7523498714181,LOW,-1138.971801542983,LOW,LOW,REORDER SOON,0
2025-08-01,SKU038,148,73,11,35,153,474030.68,221,1,0,Reorder Needed (<= Reorder Point),46.60615974096913,3.17554591115347,1.5714285714285714,73.23825102152293,221,-112.76174897847707,LOW,-411.2739168916296,LOW,LOW,REORDER SOON,0
2025-08-01,SKU039,127,181,11,41,107,387864.35,308,0,0,Healthy (> Reorder Point),18.63885467149666,6.8137233879619155,1.5714285714285714,29.28962876949475,308,-237.71037123050525,LOW,-96.66625605795991,LOW,LOW,HEALTHY,0
2025-08-01,SKU040,52,83,14,50,143,60556.6,135,1,0,Reorder Needed (<= Reorder Point),90.19968398617831,0.5764986938088185,2.0,180.39936797235663,135,95.39936797235663,HIGH,-1030.3962078341397,LOW,HIGH,REORDER NOW,60
2025-08-01,SKU041,145,50,10,97,271,822545.85,195,1,0,Reorder Needed (<= Reorder Point),64.96817258818683,2.2318620675866967,1.4285714285714286,92.8116751259812,195,-5.188324874018804,LOW,-634.618071058242,LOW,LOW,REORDER SOON,0
2025-08-01,SKU042,116,68,3,19,38,900289.92,184,0,0,Healthy (> Reorder Point),136.1102257325676,0.8522504416965656,0.42857142857142855,58.33295388538612,184,-106.66704611461388,LOW,-1517.3227087908112,LOW,LOW,HEALTHY,0
2025-08-01,SKU043,337,437,5,156,264,1257869.35,774,0,0,Healthy (> Reorder Point),130.258832688137,2.5871566100000174,0.7142857142857143,93.04202334866929,774,-524.9579766513307,LOW,-1226.1059922576442,LOW,LOW,HEALTHY,0
2025-08-01,SKU044,297,88,12,49,155,296117.91,385,0,0,Healthy (> Reorder Point),53.04250247248853,5.599283332343615,1.7142857142857142,90.93000423855176,385,-245.06999576144824,LOW,-339.5100296698623,LOW,LOW,HEALTHY,0
2025-08-01,SKU045,234,268,10,73,234,425486.88,502,1,0,Reorder Needed (<= Reorder Point),147.55999314681097,1.5857956822157602,1.4285714285714286,210.79999020972997,502,-218.20000979027003,LOW,-1536.7199177617317,LOW,LOW,REORDER SOON,0
2025-08-01,SKU046,305,163,5,71,135,1445379.75,468,0,0,Healthy (> Reorder Point),54.18980348712668,5.628365123568971,0.7142857142857143,38.707002490804776,468,-358.29299750919523,LOW,-345.2776418455202,LOW,LOW,HEALTHY,0
2025-08-01,SKU047,148,68,3,35,55,907022.44,216,0,0,Healthy (> Reorder Point),88.06846728987554,1.6805106816820266,0.42857142857142855,37.743628838518084,216,-143.25637116148192,LOW,-908.8216074785064,LOW,LOW,HEALTHY,0
2025-08-01,SKU048,31,23,13,15,58,111560.32,54,1,0,Reorder Needed (<= Reorder Point),52.66637908493151,0.5886108089946414,1.8571428571428572,97.80898972915853,54,58.808989729158526,HIGH,-600.9965490191781,LOW,HIGH,REORDER NOW,60
2025-08-01,SKU049,674,344,5,239,392,3562972.94,1018,0,0,Healthy (> Reorder Point),147.86670983735698,4.558159174173502,0.7142857142857143,105.61907845525499,1018,-673.380921544745,LOW,-1100.4005180482836,LOW,LOW,HEALTHY,0
2025-08-01,SKU050,499,98,9,59,207,1732782.49,597,0,0,Healthy (> Reorder Point),35.23463894720143,14.16219989504487,1.2857142857142858,45.30167864640185,597,-492.69832135359815,LOW,76.18433263358281,HIGH,HIGH,MARKDOWN / CLEAR,40
2025-09-01,SKU001,226,257,13,153,547,825196.06,483,1,0,Reorder Needed (<= Reorder Point),84.35095557248381,2.6792820361803185,1.8571428571428572,156.6517746346128,483,-173.34822536538718,LOW,-786.2114668698057,LOW,LOW,REORDER SOON,0
2025-09-01,SKU002,120,34,10,57,240,678552.0,154,1,0,Reorder Needed (<= Reorder Point),60.610605206310034,1.9798515390423304,1.4285714285714286,86.5865788661572,154,-10.413421133842803,LOW,-607.3272624757204,LOW,LOW,REORDER SOON,0
2025-09-01,SKU003,73,281,8,59,141,448864.59,354,1,0,Reorder Needed (<= Reorder Point),34.20813909588409,2.1339950646068124,1.1428571428571428,39.09501610958182,354,-255.90498389041818,LOW,-337.4976691506091,LOW,LOW,REORDER SOON,0
2025-09-01,SKU004,424,246,10,50,215,526981.12,670,0,0,Healthy (> Reorder Point),27.974245966626015,15.156798167351598,1.4285714285714286,39.96320852375145,670,-580.0367914762486,LOW,88.30904840048782,HIGH,HIGH,MARKDOWN / CLEAR,40
2025-09-01,SKU005,673,340,5,100,198,5002025.39,1013,0,0,Healthy (> Reorder Point),101.36967098364632,6.639066630773352,0.7142857142857143,72.40690784546166,1013,-840.5930921545383,LOW,-543.4360518037558,LOW,LOW,HEALTHY,0
2025-09-01,SKU006,193,243,3,106,154,1278895.2,436,0,0,Healthy (> Reorder Point),37.22048017150538,5.185317306780842,0.42857142857142855,15.951634359216591,436,-314.0483656407834,LOW,-253.64576205806452,LOW,LOW,HEALTHY,0
2025-09-01,SKU007,367,183,14,97,340,1669127.01,550,0,0,Healthy (> Reorder Point),148.4626504518179,2.4720022098696552,2.0,296.9253009036358,550,-156.0746990963642,LOW,-1414.5518054218146,LOW,LOW,HEALTHY,0
2025-09-01,SKU008,759,25,11,157,420,5058082.26,784,0,0,Healthy (> Reorder Point),97.15146048182743,7.812543385716512,1.5714285714285714,152.6665807571574,784,-474.33341924284264,LOW,-406.81752578192913,LOW,LOW,HEALTHY,0
2025-09-01,SKU009,129,97,3,38,68,386687.82,226,0,0,Healthy (> Reorder Point),61.66929685639556,2.0918026728988357,0.42857142857142855,26.429698652740953,226,-161.57030134725903,LOW,-611.0315622767467,LOW,LOW,HEALTHY,0
2025-09-01,SKU010,37,46,9,19,48,265352.53,83,1,0,Reorder Needed (<= Reorder Point),99.10270304793268,0.3733500586972318,1.2857142857142858,127.41776106162774,83,63.41776106162774,HIGH,-1152.2324365751922,LOW,HIGH,REORDER NOW,60
2025-09-01,SKU011,592,979,14,180,515,2289317.28,1571,0,0,Healthy (> Reorder Point),18.21293984749243,32.50436255525804,2.0,36.42587969498486,1571,-1354.5741203050152,LOW,373.4447218300909,HIGH,HIGH,MARKDOWN / CLEAR,40
2025-09-01,SKU012,43,17,12,21,57,62166.82,60,1,0,Reorder Needed (<= Reorder Point),152.60360509957462,0.28177578093218886,1.7142857142857142,261.60618017069936,60,222.60618017069936,HIGH,-1788.2432611948955,LOW,HIGH,REORDER NOW,60
2025-09-01,SKU013,202,226,7,69,133,1565136.4,428,0,0,Healthy (> Reorder Point),82.29389569333014,2.4546170563216143,1.0,82.29389569333014,428,-276.7061043066699,LOW,-785.5267483199617,LOW,LOW,HEALTHY,0
2025-09-01,SKU014,346,269,7,117,230,1079886.76,615,0,0,Healthy (> Reorder Point),126.68761064142299,2.731127363190387,1.0,126.68761064142299,615,-371.312389358577,LOW,-1174.2513276970758,LOW,LOW,HEALTHY,0
2025-09-01,SKU015,268,69,6,76,182,336846.52,337,0,0,Healthy (> Reorder Point),21.863857921842072,12.257672042968549,0.8571428571428571,18.740449647293204,337,-242.2595503527068,LOW,5.633704937895118,HIGH,HIGH,MARKDOWN / CLEAR,40
2025-09-01,SKU016,312,96,9,51,131,626667.6,408,0,0,Healthy (> Reorder Point),81.77833745970412,3.815191280377111,1.2857142857142858,105.1435767339053,408,-251.85642326609468,LOW,-669.3400495164494,LOW,LOW,HEALTHY,0
2025-09-01,SKU017,239,206,6,71,134,1602079.14,445,0,0,Healthy (> Reorder Point),83.9279095755806,2.847682031026526,0.8571428571428571,71.93820820764051,445,-302.0617917923595,LOW,-768.1349149069672,LOW,LOW,HEALTHY,0
2025-09-01,SKU018,277,317,11,125,305,739822.68,594,1,0,Reorder Needed (<= Reorder Point),149.6531105639159,1.8509471601106149,1.5714285714285714,235.16917374329643,594,-233.83082625670357,LOW,-1518.8373267669908,LOW,LOW,REORDER SOON,0
2025-09-01,SKU019,78,192,11,44,118,253730.88,270,1,0,Reorder Needed (<= Reorder Point),95.61862243779252,0.8157406790789646,1.5714285714285714,150.25783525938826,270,-75.74216474061174,LOW,-1069.4234692535103,LOW,LOW,REORDER SOON,0
2025-09-01,SKU020,851,406,5,246,413,4713978.34,1257,0,0,Healthy (> Reorder Point),84.59106805499508,10.060163792313634,0.7142857142857143,60.42219146785363,1257,-950.5778085321464,LOW,-164.09281665994092,LOW,LOW,HEALTHY,0
2025-09-01,SKU021,89,123,9,21,74,27328.34,212,0,0,Healthy (> Reorder Point),50.40102463578332,1.7658371162718878,1.2857142857142858,64.80131738886428,212,-126.19868261113572,LOW,-515.8122956293998,LOW,LOW,HEALTHY,0
2025-09-01,SKU022,332,76,8,43,133,1793659.88,408,0,0,Healthy (> Reorder Point),58.31515299485604,5.693202931822636,1.1428571428571428,66.64588913697833,408,-298.3541108630217,LOW,-367.7818359382725,LOW,LOW,HEALTHY,0
2025-09-01,SKU023,276,63,5,67,112,1050621.6,339,0,0,Healthy (> Reorder Point),87.54378131244553,3.1527082319525404,0.7142857142857143,62.531272366032525,339,-209.4687276339675,LOW,-774.5253757493465,LOW,LOW,HEALTHY,0
2025-09-01,SKU024,75,99,3,46,87,100007.25,174,1,0,Reorder Needed (<= Reorder Point),76.4636135364613,0.9808586925366354,0.42857142857142855,32.77012008705484,174,-95.22987991294517,LOW,-842.5633624375355,LOW,LOW,REORDER SOON,0
2025-09-01,SKU025,322,488,4,160,296,1256122.0,810,0,0,Healthy (> Reorder Point),18.585355361227894,17.325469098737006,0.5714285714285714,10.620203063558796,810,-639.3797969364412,LOW,98.97573566526529,HIGH,HIGH,MARKDOWN / CLEAR,40
2025-09-01,SKU026,110,18,3,25,41,679661.4,128,0,0,Healthy (> Reorder Point),133.0415205457043,0.8268095520015593,0.42857142857142855,57.01779451958755,128,-45.98220548041246,LOW,-1486.4982465484513,LOW,LOW,HEALTHY,0
2025-09-01,SKU027,368,36,6,102,206,1686860.48,404,0,0,Healthy (> Reorder Point),145.90675541794133,2.522158750949438,0.8571428571428571,125.06293321537828,404,-176.93706678462172,LOW,-1382.881065015296,LOW,LOW,HEALTHY,0
2025-09-01,SKU028,149,313,3,103,159,72837.16,462,1,0,Reorder Needed (<= Reorder Point),31.106388794354906,4.790012784352521,0.42857142857142855,13.331309483294959,462,-345.66869051670506,LOW,-224.2766655322589,LOW,LOW,REORDER SOON,0
2025-09-01,SKU029,664,989,14,102,501,2268290.4,1653,0,0,Healthy (> Reorder Point),92.13179246289059,7.207066987950441,2.0,184.26358492578117,1653,-1366.7364150742187,LOW,-441.58150955468705,LOW,LOW,HEALTHY,0
2025-09-01,SKU030,86,137,10,19,82,177420.58,223,0,0,Healthy (> Reorder Point),29.57372506362793,2.907986728590018,1.4285714285714286,42.248178662325614,223,-161.7518213376744,LOW,-268.88470076353514,LOW,LOW,HEALTHY,0
2025-09-01,SKU031,202,1,8,23,72,510120.7,203,0,0,Healthy (> Reorder Point),112.061080321504,1.8025883689543296,1.1428571428571428,128.06980608171884,203,-51.93019391828116,LOW,-1142.732963858048,LOW,LOW,HEALTHY,0
2025-09-01,SKU032,126,113,3,42,75,575442.0,239,0,0,Healthy (> Reorder Point),54.992586929301225,2.291217908369837,0.42857142857142855,23.568251541129094,239,-173.4317484588709,LOW,-533.9110431516146,LOW,LOW,HEALTHY,0
2025-09-01,SKU033,371,95,8,40,131,1261214.5,466,0,0,Healthy (> Reorder Point),102.66265597604806,3.6137775364642524,1.1428571428571428,117.32874968691206,466,-308.67125031308797,LOW,-860.9518717125766,LOW,LOW,HEALTHY,0
2025-09-01,SKU034,94,61,13,29,96,145139.76,155,1,0,Reorder Needed (<= Reorder Point),118.43921646150007,0.7936560440735075,1.8571428571428572,219.95854485707156,155,93.95854485707156,HIGH,-1327.2705975380009,LOW,HIGH,REORDER NOW,60
