Date,SKU,Units_Sold,Revenue,Price,Promotion,Year,Month,Day,Day_of_Week,Is_Weekend,ISO_Week,Year_Week,Calculated_Revenue,Is_Zero_Sales
2025-12-12,SKU016,10,21668.2,2166.82,0,2025,12,12,Friday,0,50,2025-W50,21668.2,0
2025-12-12,SKU017,16,135637.12,8477.32,0,2025,12,12,Friday,0,50,2025-W50,135637.12,0
2025-12-12,SKU018,27,150536.07,5575.41,0,2025,12,12,Friday,0,50,2025-W50,150536.07,0
2025-12-12,SKU019,17,81937.45,4819.85,0,2025,12,12,Friday,0,50,2025-W50,81937.45000000001,0
2025-12-12,SKU020,11,42872.94,3897.54,0,2025,12,12,Friday,0,50,2025-W50,42872.94,0
2025-12-12,SKU021,5,38556.4,7711.28,0,2025,12,12,Friday,0,50,2025-W50,38556.4,0
2025-12-12,SKU022,6,27582.18,4597.03,0,2025,12,12,Friday,0,50,2025-W50,27582.18,0
2025-12-12,SKU023,15,21251.1,1416.74,0,2025,12,12,Friday,0,50,2025-W50,21251.1,0
2025-12-12,SKU024,12,21226.44,1768.87,0,2025,12,12,Friday,0,50,2025-W50,21226.44,0
2025-12-12,SKU025,2,23116.02,11558.01,0,2025,12,12,Friday,0,50,2025-W50,23116.02,0
2025-12-12,SKU026,11,120334.94,10939.54,0,2025,12,12,Friday,0,50,2025-W50,120334.94,0
2025-12-12,SKU027,27,229948.2,8516.6,0,2025,12,12,Friday,0,50,2025-W50,229948.2,0
2025-12-12,SKU028,5,17420.45,3484.09,0,2025,12,12,Friday,0,50,2025-W50,17420.45,0
2025-12-12,SKU029,15,174636.75,11642.45,0,2025,12,12,Friday,0,50,2025-W50,174636.75,0
2025-12-12,SKU030,7,66034.57,9433.51,0,2025,12,12,Friday,0,50,2025-W50,66034.57,0
2025-12-12,SKU031,11,95875.23,8715.93,0,2025,12,12,Friday,0,50,2025-W50,95875.23000000001,0
2025-12-12,SKU032,7,39288.13,5612.59,0,2025,12,12,Friday,0,50,2025-W50,39288.130000000005,0
2025-12-12,SKU033,14,49812.0,3558.0,0,2025,12,12,Friday,0,50,2025-W50,49812.0,0
2025-12-12,SKU034,21,31880.94,1518.14,0,2025,12,12,Friday,0,50,2025-W50,31880.940000000002,0
2025-12-12,SKU035,19,206533.61,10870.19,0,2025,12,12,Friday,0,50,2025-W50,206533.61000000002,0
2025-12-12,SKU036,3,17061.0,5687.0,0,2025,12,12,Friday,0,50,2025-W50,17061.0,0
2025-12-12,SKU037,18,49453.56,2747.42,0,2025,12,12,Friday,0,50,2025-W50,49453.56,0
2025-12-12,SKU038,8,31592.8,3949.1,0,2025,12,12,Friday,0,50,2025-W50,31592.8,0
2025-12-12,SKU039,1,7118.95,7118.95,0,2025,12,12,Friday,0,50,2025-W50,7118.95,0
2025-12-12,SKU040,15,36758.4,2450.56,0,2025,12,12,Friday,0,50,2025-W50,36758.4,0
2025-12-12,SKU041,9,93030.57,10336.73,0,2025,12,12,Friday,0,50,2025-W50,93030.56999999999,0
2025-12-12,SKU042,14,128783.62,9198.83,0,2025,12,12,Friday,0,50,2025-W50,128783.62,0
2025-12-12,SKU043,21,183661.17,8745.77,0,2025,12,12,Friday,0,50,2025-W50,183661.17,0
2025-12-12,SKU044,5,27061.4,5412.28,0,2025,12,12,Friday,0,50,2025-W50,27061.399999999998,0
2025-12-12,SKU045,17,130505.26,7676.78,0,2025,12,12,Friday,0,50,2025-W50,130505.26,0
2025-12-12,SKU046,10,71755.4,7175.54,0,2025,12,12,Friday,0,50,2025-W50,71755.4,0
2025-12-12,SKU047,15,119073.3,7938.22,0,2025,12,12,Friday,0,50,2025-W50,119073.3,0
2025-12-12,SKU048,3,4138.65,1379.55,0,2025,12,12,Friday,0,50,2025-W50,4138.65,0
2025-12-12,SKU049,25,130584.25,5223.37,0,2025,12,12,Friday,0,50,2025-W50,130584.25,0
2025-12-12,SKU050,7,6179.04,882.72,0,2025,12,12,Friday,0,50,2025-W50,6179.04,0
2025-12-13,SKU001,10,36640.5,3664.05,0,2025,12,13,Saturday,1,50,2025-W50,36640.5,0
2025-12-13,SKU002,8,30445.52,3805.69,0,2025,12,13,Saturday,1,50,2025-W50,30445.52,0
2025-12-13,SKU003,6,48469.38,8078.23,0,2025,12,13,Saturday,1,50,2025-W50,48469.38,0
2025-12-13,SKU004,8,54892.56,6861.57,0,2025,12,13,Saturday,1,50,2025-W50,54892.56,0
2025-12-13,SKU005,17,161384.74,9493.22,0,2025,12,13,Saturday,1,50,2025-W50,161384.74,0
2025-12-13,SKU006,3,24318.12,8106.04,0,2025,12,13,Saturday,1,50,2025-W50,24318.12,0
2025-12-13,SKU007,18,92053.62,5114.09,0,2025,12,13,Saturday,1,50,2025-W50,92053.62,0
2025-12-13,SKU008,12,118111.68,9842.64,0,2025,12,13,Saturday,1,50,2025-W50,118111.68,0
2025-12-13,SKU009,13,30379.57,2336.89,0,2025,12,13,Saturday,1,50,2025-W50,30379.57,0
2025-12-13,SKU010,20,13269.2,663.46,0,2025,12,13,Saturday,1,50,2025-W50,13269.2,0
2025-12-13,SKU011,2,2889.12,1444.56,0,2025,12,13,Saturday,1,50,2025-W50,2889.12,0
2025-12-13,SKU012,32,280939.84,8779.37,0,2025,12,13,Saturday,1,50,2025-W50,280939.84,0
2025-12-13,SKU013,21,120913.38,5757.78,0,2025,12,13,Saturday,1,50,2025-W50,120913.37999999999,0
2025-12-13,SKU014,21,47685.75,2270.75,0,2025,12,13,Saturday,1,50,2025-W50,47685.75,0
2025-12-13,SKU015,7,43484.84,6212.12,0,2025,12,13,Saturday,1,50,2025-W50,43484.84,0
2025-12-13,SKU016,14,30335.48,2166.82,0,2025,12,13,Saturday,1,50,2025-W50,30335.480000000003,0
2025-12-13,SKU017,11,93250.52,8477.32,0,2025,12,13,Saturday,1,50,2025-W50,93250.51999999999,0
2025-12-13,SKU018,23,128234.43,5575.41,0,2025,12,13,Saturday,1,50,2025-W50,128234.43,0
2025-12-13,SKU019,9,43378.65,4819.85,0,2025,12,13,Saturday,1,50,2025-W50,43378.65,0
2025-12-13,SKU020,14,54565.56,3897.54,0,2025,12,13,Saturday,1,50,2025-W50,54565.56,0
2025-12-13,SKU021,10,77112.8,7711.28,0,2025,12,13,Saturday,1,50,2025-W50,77112.8,0
2025-12-13,SKU022,15,68955.45,4597.03,0,2025,12,13,Saturday,1,50,2025-W50,68955.45,0
2025-12-13,SKU023,18,25501.32,1416.74,0,2025,12,13,Saturday,1,50,2025-W50,25501.32,0
2025-12-13,SKU024,15,26533.05,1768.87,0,2025,12,13,Saturday,1,50,2025-W50,26533.05,0
2025-12-13,SKU025,4,46232.04,11558.01,0,2025,12,13,Saturday,1,50,2025-W50,46232.04,0
2025-12-13,SKU026,21,229730.34,10939.54,0,2025,12,13,Saturday,1,50,2025-W50,229730.34000000003,0
2025-12-13,SKU027,20,170332.0,8516.6,0,2025,12,13,Saturday,1,50,2025-W50,170332.0,0
2025-12-13,SKU028,3,10452.27,3484.09,0,2025,12,13,Saturday,1,50,2025-W50,10452.27,0
2025-12-13,SKU029,25,291061.25,11642.45,0,2025,12,13,Saturday,1,50,2025-W50,291061.25,0
2025-12-13,SKU030,5,47167.55,9433.51,0,2025,12,13,Saturday,1,50,2025-W50,47167.55,0
2025-12-13,SKU031,13,113307.09,8715.93,0,2025,12,13,Saturday,1,50,2025-W50,113307.09,0
2025-12-13,SKU032,9,50513.31,5612.59,0,2025,12,13,Saturday,1,50,2025-W50,50513.31,0
2025-12-13,SKU033,15,53370.0,3558.0,0,2025,12,13,Saturday,1,50,2025-W50,53370.0,0
2025-12-13,SKU034,18,27326.52,1518.14,0,2025,12,13,Saturday,1,50,2025-W50,27326.52,0
2025-12-13,SKU035,22,239144.18,10870.19,0,2025,12,13,Saturday,1,50,2025-W50,239144.18000000002,0
2025-12-13,SKU036,8,45496.0,5687.0,0,2025,12,13,Saturday,1,50,2025-W50,45496.0,0
2025-12-13,SKU037,20,54948.4,2747.42,0,2025,12,13,Saturday,1,50,2025-W50,54948.4,0
2025-12-13,SKU038,8,31592.8,3949.1,0,2025,12,13,Saturday,1,50,2025-W50,31592.8,0
2025-12-13,SKU039,4,28475.8,7118.95,0,2025,12,13,Saturday,1,50,2025-W50,28475.8,0
2025-12-13,SKU040,16,39208.96,2450.56,0,2025,12,13,Saturday,1,50,2025-W50,39208.96,0
2025-12-13,SKU041,11,113704.03,10336.73,0,2025,12,13,Saturday,1,50,2025-W50,113704.03,0
2025-12-13,SKU042,21,193175.43,9198.83,0,2025,12,13,Saturday,1,50,2025-W50,193175.43,0
2025-12-13,SKU043,20,174915.4,8745.77,0,2025,12,13,Saturday,1,50,2025-W50,174915.40000000002,0
2025-12-13,SKU044,10,54122.8,5412.28,0,2025,12,13,Saturday,1,50,2025-W50,54122.799999999996,0
2025-12-13,SKU045,26,199596.28,7676.78,0,2025,12,13,Saturday,1,50,2025-W50,199596.28,0
2025-12-13,SKU046,8,57404.32,7175.54,0,2025,12,13,Saturday,1,50,2025-W50,57404.32,0
2025-12-13,SKU047,14,111135.08,7938.22,0,2025,12,13,Saturday,1,50,2025-W50,111135.08,0
2025-12-13,SKU048,12,16554.6,1379.55,0,2025,12,13,Saturday,1,50,2025-W50,16554.6,0
2025-12-13,SKU049,23,120137.51,5223.37,0,2025,12,13,Saturday,1,50,2025-W50,120137.51,0
2025-12-13,SKU050,3,2648.16,882.72,0,2025,12,13,Saturday,1,50,2025-W50,2648.16,0
2025-12-14,SKU001,14,51296.7,3664.05,0,2025,12,14,Sunday,1,50,2025-W50,51296.700000000004,0
2025-12-14,SKU002,9,34251.21,3805.69,0,2025,12,14,Sunday,1,50,2025-W50,34251.21,0
2025-12-14,SKU003,9,72704.07,8078.23,0,2025,12,14,Sunday,1,50,2025-W50,72704.06999999999,0
2025-12-14,SKU004,7,48030.99,6861.57,0,2025,12,14,Sunday,1,50,2025-W50,48030.99,0
2025-12-14,SKU005,15,142398.3,9493.22,0,2025,12,14,Sunday,1,50,2025-W50,142398.3,0
2025-12-14,SKU006,8,64848.32,8106.04,0,2025,12,14,Sunday,1,50,2025-W50,64848.32,0
2025-12-14,SKU007,29,148308.61,5114.09,0,2025,12,14,Sunday,1,50,2025-W50,148308.61000000002,0
2025-12-14,SKU008,18,177167.52,9842.64,0,2025,12,14,Sunday,1,50,2025-W50,177167.52,0
2025-12-14,SKU009,13,30379.57,2336.89,0,2025,12,14,Sunday,1,50,2025-W50,30379.57,0
2025-12-14,SKU010,20,13269.2,663.46,0,2025,12,14,Sunday,1,50,2025-W50,13269.2,0
2025-12-14,SKU011,5,7222.8,1444.56,0,2025,12,14,Sunday,1,50,2025-W50,7222.799999999999,0
2025-12-14,SKU012,33,289719.21,8779.37,0,2025,12,14,Sunday,1,50,2025-W50,289719.21,0
2025-12-14,SKU013,21,120913.38,5757.78,0,2025,12,14,Sunday,1,50,2025-W50,120913.37999999999,0
2025-12-14,SKU014,27,61310.25,2270.75,0,2025,12,14,Sunday,1,50,2025-W50,61310.25,0
2025-12-14,SKU015,3,18636.36,6212.12,0,2025,12,14,Sunday,1,50,2025-W50,18636.36,0
2025-12-14,SKU016,11,23835.02,2166.82,0,2025,12,14,Sunday,1,50,2025-W50,23835.02,0
2025-12-14,SKU017,16,135637.12,8477.32,0,2025,12,14,Sunday,1,50,2025-W50,135637.12,0
2025-12-14,SKU018,18,100357.38,5575.41,0,2025,12,14,Sunday,1,50,2025-W50,100357.38,0
2025-12-14,SKU019,18,86757.3,4819.85,0,2025,12,14,Sunday,1,50,2025-W50,86757.3,0
2025-12-14,SKU020,13,50668.02,3897.54,0,2025,12,14,Sunday,1,50,2025-W50,50668.02,0
2025-12-14,SKU021,12,92535.36,7711.28,0,2025,12,14,Sunday,1,50,2025-W50,92535.36,0
2025-12-14,SKU022,6,27582.18,4597.03,0,2025,12,14,Sunday,1,50,2025-W50,27582.18,0
2025-12-14,SKU023,9,12750.66,1416.74,0,2025,12,14,Sunday,1,50,2025-W50,12750.66,0
2025-12-14,SKU024,10,17688.7,1768.87,0,2025,12,14,Sunday,1,50,2025-W50,17688.699999999997,0
2025-12-14,SKU025,2,23116.02,11558.01,0,2025,12,14,Sunday,1,50,2025-W50,23116.02,0
2025-12-14,SKU026,25,273488.5,10939.54,0,2025,12,14,Sunday,1,50,2025-W50,273488.5,0
2025-12-14,SKU027,30,255498.0,8516.6,0,2025,12,14,Sunday,1,50,2025-W50,255498.0,0
2025-12-14,SKU028,6,20904.54,3484.09,0,2025,12,14,Sunday,1,50,2025-W50,20904.54,0
2025-12-14,SKU029,13,151351.85,11642.45,0,2025,12,14,Sunday,1,50,2025-W50,151351.85,0
2025-12-14,SKU030,3,28300.53,9433.51,0,2025,12,14,Sunday,1,50,2025-W50,28300.53,0
2025-12-14,SKU031,24,209182.32,8715.93,0,2025,12,14,Sunday,1,50,2025-W50,209182.32,0
2025-12-14,SKU032,8,44900.72,5612.59,0,2025,12,14,Sunday,1,50,2025-W50,44900.72,0
2025-12-14,SKU033,15,53370.0,3558.0,0,2025,12,14,Sunday,1,50,2025-W50,53370.0,0
2025-12-14,SKU034,16,24290.24,1518.14,0,2025,12,14,Sunday,1,50,2025-W50,24290.24,0
2025-12-14,SKU035,17,184793.23,10870.19,0,2025,12,14,Sunday,1,50,2025-W50,184793.23,0
2025-12-14,SKU036,4,22748.0,5687.0,0,2025,12,14,Sunday,1,50,2025-W50,22748.0,0
2025-12-14,SKU037,22,60443.24,2747.42,0,2025,12,14,Sunday,1,50,2025-W50,60443.240000000005,0
2025-12-14,SKU038,5,19745.5,3949.1,0,2025,12,14,Sunday,1,50,2025-W50,19745.5,0
2025-12-14,SKU039,1,7118.95,7118.95,0,2025,12,14,Sunday,1,50,2025-W50,7118.95,0
2025-12-14,SKU040,20,49011.2,2450.56,0,2025,12,14,Sunday,1,50,2025-W50,49011.2,0
2025-12-14,SKU041,15,155050.95,10336.73,0,2025,12,14,Sunday,1,50,2025-W50,155050.94999999998,0
2025-12-14,SKU042,16,147181.28,9198.83,0,2025,12,14,Sunday,1,50,2025-W50,147181.28,0
2025-12-14,SKU043,20,174915.4,8745.77,0,2025,12,14,Sunday,1,50,2025-W50,174915.40000000002,0
2025-12-14,SKU044,12,64947.36,5412.28,0,2025,12,14,Sunday,1,50,2025-W50,64947.36,0
2025-12-14,SKU045,27,207273.06,7676.78,0,2025,12,14,Sunday,1,50,2025-W50,207273.06,0
2025-12-14,SKU046,9,64579.86,7175.54,0,2025,12,14,Sunday,1,50,2025-W50,64579.86,0
2025-12-14,SKU047,10,79382.2,7938.22,0,2025,12,14,Sunday,1,50,2025-W50,79382.2,0
2025-12-14,SKU048,5,6897.75,1379.55,0,2025,12,14,Sunday,1,50,2025-W50,6897.75,0
2025-12-14,SKU049,26,135807.62,5223.37,0,2025,12,14,Sunday,1,50,2025-W50,135807.62,0
2025-12-14,SKU050,6,5296.32,882.72,0,2025,12,14,Sunday,1,50,2025-W50,5296.32,0
2025-12-15,SKU001,16,58624.8,3664.05,0,2025,12,15,Monday,0,51,2025-W51,58624.8,0
2025-12-15,SKU002,9,34251.21,3805.69,0,2025,12,15,Monday,0,51,2025-W51,34251.21,0
2025-12-15,SKU003,4,32312.92,8078.23,0,2025,12,15,Monday,0,51,2025-W51,32312.92,0
2025-12-15,SKU004,5,34307.85,6861.57,0,2025,12,15,Monday,0,51,2025-W51,34307.85,0
2025-12-15,SKU005,9,85438.98,9493.22,0,2025,12,15,Monday,0,51,2025-W51,85438.98,0
2025-12-15,SKU006,6,48636.24,8106.04,0,2025,12,15,Monday,0,51,2025-W51,48636.24,0
2025-12-15,SKU007,23,117624.07,5114.09,0,2025,12,15,Monday,0,51,2025-W51,117624.07,0
2025-12-15,SKU008,16,157482.24,9842.64,0,2025,12,15,Monday,0,51,2025-W51,157482.24,0
2025-12-15,SKU009,9,21032.01,2336.89,0,2025,12,15,Monday,0,51,2025-W51,21032.01,0
2025-12-15,SKU010,14,9288.44,663.46,0,2025,12,15,Monday,0,51,2025-W51,9288.44,0
2025-12-15,SKU011,3,4333.68,1444.56,0,2025,12,15,Monday,0,51,2025-W51,4333.68,0
2025-12-15,SKU012,18,158028.66,8779.37,0,2025,12,15,Monday,0,51,2025-W51,158028.66,0
2025-12-15,SKU013,14,80608.92,5757.78,0,2025,12,15,Monday,0,51,2025-W51,80608.92,0
2025-12-15,SKU014,26,59039.5,2270.75,0,2025,12,15,Monday,0,51,2025-W51,59039.5,0
2025-12-15,SKU015,3,18636.36,6212.12,0,2025,12,15,Monday,0,51,2025-W51,18636.36,0
2025-12-15,SKU016,6,13000.92,2166.82,0,2025,12,15,Monday,0,51,2025-W51,13000.920000000002,0
2025-12-15,SKU017,6,50863.92,8477.32,0,2025,12,15,Monday,0,51,2025-W51,50863.92,0
2025-12-15,SKU018,20,111508.2,5575.41,0,2025,12,15,Monday,0,51,2025-W51,111508.2,0
2025-12-15,SKU019,16,77117.6,4819.85,0,2025,12,15,Monday,0,51,2025-W51,77117.6,0
2025-12-15,SKU020,10,38975.4,3897.54,0,2025,12,15,Monday,0,51,2025-W51,38975.4,0
2025-12-15,SKU021,5,38556.4,7711.28,0,2025,12,15,Monday,0,51,2025-W51,38556.4,0
2025-12-15,SKU022,12,55164.36,4597.03,0,2025,12,15,Monday,0,51,2025-W51,55164.36,0
2025-12-15,SKU023,4,5666.96,1416.74,0,2025,12,15,Monday,0,51,2025-W51,5666.96,0
2025-12-15,SKU024,11,19457.57,1768.87,0,2025,12,15,Monday,0,51,2025-W51,19457.57,0
2025-12-15,SKU025,3,34674.03,11558.01,0,2025,12,15,Monday,0,51,2025-W51,34674.03,0
2025-12-15,SKU026,16,175032.64,10939.54,0,2025,12,15,Monday,0,51,2025-W51,175032.64,0
2025-12-15,SKU027,23,195881.8,8516.6,0,2025,12,15,Monday,0,51,2025-W51,195881.80000000002,0
2025-12-15,SKU028,6,20904.54,3484.09,0,2025,12,15,Monday,0,51,2025-W51,20904.54,0
2025-12-15,SKU029,15,174636.75,11642.45,0,2025,12,15,Monday,0,51,2025-W51,174636.75,0
2025-12-15,SKU030,4,37734.04,9433.51,0,2025,12,15,Monday,0,51,2025-W51,37734.04,0
2025-12-15,SKU031,20,174318.6,8715.93,0,2025,12,15,Monday,0,51,2025-W51,174318.6,0
2025-12-15,SKU032,9,50513.31,5612.59,0,2025,12,15,Monday,0,51,2025-W51,50513.31,0
2025-12-15,SKU033,15,53370.0,3558.0,0,2025,12,15,Monday,0,51,2025-W51,53370.0,0
2025-12-15,SKU034,13,19735.82,1518.14,0,2025,12,15,Monday,0,51,2025-W51,19735.82,0
2025-12-15,SKU035,18,195663.42,10870.19,0,2025,12,15,Monday,0,51,2025-W51,195663.42,0
2025-12-15,SKU036,5,28435.0,5687.0,0,2025,12,15,Monday,0,51,2025-W51,28435.0,0
2025-12-15,SKU037,19,52200.98,2747.42,0,2025,12,15,Monday,0,51,2025-W51,52200.98,0
2025-12-15,SKU038,5,19745.5,3949.1,0,2025,12,15,Monday,0,51,2025-W51,19745.5,0
2025-12-15,SKU039,1,7118.95,7118.95,0,2025,12,15,Monday,0,51,2025-W51,7118.95,0
2025-12-15,SKU040,12,29406.72,2450.56,0,2025,12,15,Monday,0,51,2025-W51,29406.72,0
2025-12-15,SKU041,14,144714.22,10336.73,0,2025,12,15,Monday,0,51,2025-W51,144714.22,0
2025-12-15,SKU042,21,193175.43,9198.83,0,2025,12,15,Monday,0,51,2025-W51,193175.43,0
2025-12-15,SKU043,13,113695.01,8745.77,0,2025,12,15,Monday,0,51,2025-W51,113695.01000000001,0
2025-12-15,SKU044,9,48710.52,5412.28,0,2025,12,15,Monday,0,51,2025-W51,48710.52,0
2025-12-15,SKU045,20,153535.6,7676.78,0,2025,12,15,Monday,0,51,2025-W51,153535.6,0
2025-12-15,SKU046,8,57404.32,7175.54,0,2025,12,15,Monday,0,51,2025-W51,57404.32,0
2025-12-15,SKU047,18,142887.96,7938.22,0,2025,12,15,Monday,0,51,2025-W51,142887.96,0
2025-12-15,SKU048,11,15175.05,1379.55,0,2025,12,15,Monday,0,51,2025-W51,15175.05,0
2025-12-15,SKU049,16,83573.92,5223.37,0,2025,12,15,Monday,0,51,2025-W51,83573.92,0
2025-12-15,SKU050,4,3530.88,882.72,0,2025,12,15,Monday,0,51,2025-W51,3530.88,0
2025-12-16,SKU001,12,43968.6,3664.05,0,2025,12,16,Tuesday,0,51,2025-W51,43968.600000000006,0
2025-12-16,SKU002,7,26639.83,3805.69,0,2025,12,16,Tuesday,0,51,2025-W51,26639.83,0
2025-12-16,SKU003,2,16156.46,8078.23,0,2025,12,16,Tuesday,0,51,2025-W51,16156.46,0
2025-12-16,SKU004,6,41169.42,6861.57,0,2025,12,16,Tuesday,0,51,2025-W51,41169.42,0
2025-12-16,SKU005,15,142398.3,9493.22,0,2025,12,16,Tuesday,0,51,2025-W51,142398.3,0
2025-12-16,SKU006,7,56742.28,8106.04,0,2025,12,16,Tuesday,0,51,2025-W51,56742.28,0
2025-12-16,SKU007,21,107395.89,5114.09,0,2025,12,16,Tuesday,0,51,2025-W51,107395.89,0
2025-12-16,SKU008,19,187010.16,9842.64,0,2025,12,16,Tuesday,0,51,2025-W51,187010.15999999997,0
2025-12-16,SKU009,8,18695.12,2336.89,0,2025,12,16,Tuesday,0,51,2025-W51,18695.12,0
2025-12-16,SKU010,8,5307.68,663.46,0,2025,12,16,Tuesday,0,51,2025-W51,5307.68,0
2025-12-16,SKU011,2,2889.12,1444.56,0,2025,12,16,Tuesday,0,51,2025-W51,2889.12,0
2025-12-16,SKU012,28,245822.36,8779.37,0,2025,12,16,Tuesday,0,51,2025-W51,245822.36000000002,0
2025-12-16,SKU013,14,80608.92,5757.78,0,2025,12,16,Tuesday,0,51,2025-W51,80608.92,0
2025-12-16,SKU014,12,27249.0,2270.75,0,2025,12,16,Tuesday,0,51,2025-W51,27249.0,0
2025-12-16,SKU015,1,6212.12,6212.12,0,2025,12,16,Tuesday,0,51,2025-W51,6212.12,0
2025-12-16,SKU016,8,17334.56,2166.82,0,2025,12,16,Tuesday,0,51,2025-W51,17334.56,0
2025-12-16,SKU017,10,84773.2,8477.32,0,2025,12,16,Tuesday,0,51,2025-W51,84773.2,0
2025-12-16,SKU018,30,167262.3,5575.41,0,2025,12,16,Tuesday,0,51,2025-W51,167262.3,0
2025-12-16,SKU019,17,81937.45,4819.85,0,2025,12,16,Tuesday,0,51,2025-W51,81937.45000000001,0
2025-12-16,SKU020,3,11692.62,3897.54,0,2025,12,16,Tuesday,0,51,2025-W51,11692.619999999999,0
2025-12-16,SKU021,9,69401.52,7711.28,0,2025,12,16,Tuesday,0,51,2025-W51,69401.52,0
2025-12-16,SKU022,11,50567.33,4597.03,0,2025,12,16,Tuesday,0,51,2025-W51,50567.329999999994,0
2025-12-16,SKU023,19,26918.06,1416.74,0,2025,12,16,Tuesday,0,51,2025-W51,26918.06,0
2025-12-16,SKU024,10,17688.7,1768.87,0,2025,12,16,Tuesday,0,51,2025-W51,17688.699999999997,0
2025-12-16,SKU025,1,11558.01,11558.01,0,2025,12,16,Tuesday,0,51,2025-W51,11558.01,0
2025-12-16,SKU026,22,240669.88,10939.54,0,2025,12,16,Tuesday,0,51,2025-W51,240669.88,0
2025-12-16,SKU027,29,246981.4,8516.6,0,2025,12,16,Tuesday,0,51,2025-W51,246981.40000000002,0
2025-12-16,SKU028,3,10452.27,3484.09,0,2025,12,16,Tuesday,0,51,2025-W51,10452.27,0
2025-12-16,SKU029,17,197921.65,11642.45,0,2025,12,16,Tuesday,0,51,2025-W51,197921.65000000002,0
2025-12-16,SKU030,4,37734.04,9433.51,0,2025,12,16,Tuesday,0,51,2025-W51,37734.04,0
2025-12-16,SKU031,18,156886.74,8715.93,0,2025,12,16,Tuesday,0,51,2025-W51,156886.74,0
2025-12-16,SKU032,9,50513.31,5612.59,0,2025,12,16,Tuesday,0,51,2025-W51,50513.31,0
2025-12-16,SKU033,18,64044.0,3558.0,0,2025,12,16,Tuesday,0,51,2025-W51,64044.0,0
2025-12-16,SKU034,11,16699.54,1518.14,0,2025,12,16,Tuesday,0,51,2025-W51,16699.54,0
2025-12-16,SKU035,16,173923.04,10870.19,0,2025,12,16,Tuesday,0,51,2025-W51,173923.04,0
2025-12-16,SKU036,5,28435.0,5687.0,0,2025,12,16,Tuesday,0,51,2025-W51,28435.0,0
2025-12-16,SKU037,14,38463.88,2747.42,0,2025,12,16,Tuesday,0,51,2025-W51,38463.880000000005,0
2025-12-16,SKU038,6,23694.6,3949.1,0,2025,12,16,Tuesday,0,51,2025-W51,23694.6,0
2025-12-16,SKU039,4,28475.8,7118.95,0,2025,12,16,Tuesday,0,51,2025-W51,28475.8,0
2025-12-16,SKU040,21,51461.76,2450.56,0,2025,12,16,Tuesday,0,51,2025-W51,51461.76,0
2025-12-16,SKU041,7,72357.11,10336.73,0,2025,12,16,Tuesday,0,51,2025-W51,72357.11,0
2025-12-16,SKU042,25,229970.75,9198.83,0,2025,12,16,Tuesday,0,51,2025-W51,229970.75,0
2025-12-16,SKU043,21,183661.17,8745.77,0,2025,12,16,Tuesday,0,51,2025-W51,183661.17,0
2025-12-16,SKU044,11,59535.08,5412.28,0,2025,12,16,Tuesday,0,51,2025-W51,59535.079999999994,0
2025-12-16,SKU045,19,145858.82,7676.78,0,2025,12,16,Tuesday,0,51,2025-W51,145858.82,0
2025-12-16,SKU046,8,57404.32,7175.54,0,2025,12,16,Tuesday,0,51,2025-W51,57404.32,0
2025-12-16,SKU047,16,127011.52,7938.22,0,2025,12,16,Tuesday,0,51,2025-W51,127011.52,0
2025-12-16,SKU048,7,9656.85,1379.55,0,2025,12,16,Tuesday,0,51,2025-W51,9656.85,0
2025-12-16,SKU049,19,99244.03,5223.37,0,2025,12,16,Tuesday,0,51,2025-W51,99244.03,0
2025-12-16,SKU050,4,3530.88,882.72,0,2025,12,16,Tuesday,0,51,2025-W51,3530.88,0
2025-12-17,SKU001,12,43968.6,3664.05,0,2025,12,17,Wednesday,0,51,2025-W51,43968.600000000006,0
2025-12-17,SKU002,6,22834.14,3805.69,0,2025,12,17,Wednesday,0,51,2025-W51,22834.14,0
2025-12-17,SKU003,5,40391.15,8078.23,0,2025,12,17,Wednesday,0,51,2025-W51,40391.149999999994,0
2025-12-17,SKU004,7,48030.99,6861.57,0,2025,12,17,Wednesday,0,51,2025-W51,48030.99,0
2025-12-17,SKU005,16,151891.52,9493.22,0,2025,12,17,Wednesday,0,51,2025-W51,151891.52,0
2025-12-17,SKU006,4,32424.16,8106.04,0,2025,12,17,Wednesday,0,51,2025-W51,32424.16,0
2025-12-17,SKU007,18,92053.62,5114.09,0,2025,12,17,Wednesday,0,51,2025-W51,92053.62,0
2025-12-17,SKU008,12,118111.68,9842.64,0,2025,12,17,Wednesday,0,51,2025-W51,118111.68,0
2025-12-17,SKU009,13,30379.57,2336.89,0,2025,12,17,Wednesday,0,51,2025-W51,30379.57,0
2025-12-17,SKU010,15,9951.9,663.46,0,2025,12,17,Wednesday,0,51,2025-W51,9951.900000000001,0
2025-12-17,SKU011,5,7222.8,1444.56,0,2025,12,17,Wednesday,0,51,2025-W51,7222.799999999999,0
2025-12-17,SKU012,18,158028.66,8779.37,0,2025,12,17,Wednesday,0,51,2025-W51,158028.66,0
2025-12-17,SKU013,16,92124.48,5757.78,0,2025,12,17,Wednesday,0,51,2025-W51,92124.48,0
2025-12-17,SKU014,9,20436.75,2270.75,0,2025,12,17,Wednesday,0,51,2025-W51,20436.75,0
2025-12-17,SKU015,4,24848.48,6212.12,0,2025,12,17,Wednesday,0,51,2025-W51,24848.48,0
2025-12-17,SKU016,10,21668.2,2166.82,0,2025,12,17,Wednesday,0,51,2025-W51,21668.2,0
