Week_Start,SKU,Units_Sold,Forecast_Units
2025-04-07,SKU036,36,37.99436631498071
2025-04-14,SKU036,47,36.76022416310418
2025-04-21,SKU036,33,38.8362200550017
2025-04-28,SKU036,47,40.847828591187124
2025-05-05,SKU036,44,39.11415821071491
2025-05-12,SKU036,46,40.420096988923476
2025-05-19,SKU036,40,41.17705264518958
2025-05-26,SKU036,33,42.01345874825303
2025-06-02,SKU036,39,40.15550616610798
2025-06-09,SKU036,30,37.91898877750658
2025-06-16,SKU036,32,36.958668866553936
2025-06-23,SKU036,42,36.71959259830783
2025-06-30,SKU036,41,36.89395897840129
2025-07-07,SKU036,35,32.00923345164858
2025-07-14,SKU036,29,33.54841175648486
2025-07-21,SKU036,38,33.238014091488154
2025-07-28,SKU036,26,32.70078542977459
2025-08-04,SKU036,32,30.133988531347534
2025-08-11,SKU036,25,29.61591427366398
2025-08-18,SKU036,22,28.042617263644303
2025-08-25,SKU036,29,28.49055842342701
2025-09-01,SKU036,42,28.43377926907785
2025-09-08,SKU036,26,30.454452236666157
2025-09-15,SKU036,28,29.906427154397655
2025-09-22,SKU036,35,31.408495039396254
2025-09-29,SKU036,30,31.734287042144633
2025-10-06,SKU036,28,28.76247379984802
2025-10-13,SKU036,19,28.722796894084123
2025-10-20,SKU036,21,27.588597155782793
2025-10-27,SKU036,33,25.98622345227535
2025-11-03,SKU036,29,28.879008825669466
2025-11-10,SKU036,30,29.514038671849303
2025-11-17,SKU036,26,29.514038671849303
2025-11-24,SKU036,38,30.822756169516914
2025-12-01,SKU036,26,30.721621760655395
2025-12-08,SKU036,32,30.08734406230102
2025-12-15,SKU036,31,29.917338689094752
2025-12-22,SKU036,34,29.76134219952832
2025-12-29,SKU036,31,30.867412572485073
2026-01-05,SKU036,5,20.476673214350033
2024-12-30,SKU037,143,146.29103240164523
2025-01-06,SKU037,159,130.4341951179413
2025-01-13,SKU037,140,161.41981964427364
2025-01-20,SKU037,167,160.2661389594937
2025-01-27,SKU037,155,157.91344623629527
2025-02-03,SKU037,176,163.985733515259
2025-02-10,SKU037,175,168.37689863359464
2025-02-17,SKU037,167,174.75939214195125
2025-02-24,SKU037,195,182.76148158631034
2025-03-03,SKU037,215,204.52095056631603
2025-03-10,SKU037,206,204.4458534258324
2025-03-17,SKU037,223,215.611910606289
2025-03-24,SKU037,215,212.6365190475414
2025-03-31,SKU037,227,213.7697080936953
2025-04-07,SKU037,199,201.09250824423341
2025-04-14,SKU037,200,210.05967090183015
2025-04-21,SKU037,184,199.9095518525646
2025-04-28,SKU037,188,193.6926459117224
2025-05-05,SKU037,234,205.30408385483014
2025-05-12,SKU037,202,203.33660354191494
2025-05-19,SKU037,189,198.01132466999277
2025-05-26,SKU037,189,192.70222622843264
2025-06-02,SKU037,221,208.07231416706128
2025-06-09,SKU037,207,204.11710068525642
2025-06-16,SKU037,208,196.37155613289755
2025-06-23,SKU037,196,201.03132391671207
2025-06-30,SKU037,195,201.48774707570232
2025-07-07,SKU037,189,171.88828335781056
2025-07-14,SKU037,218,180.10269704541983
2025-07-21,SKU037,177,177.432105962498
2025-07-28,SKU037,137,165.7493235132157
2025-08-04,SKU037,152,162.16208815226088
2025-08-11,SKU037,159,152.30086307172894
2025-08-18,SKU037,148,156.78354531603037
2025-08-25,SKU037,166,149.2322347237359
2025-09-01,SKU037,162,153.69278675604758
2025-09-08,SKU037,140,157.05374335813997
2025-09-15,SKU037,148,153.3100633068153
2025-09-22,SKU037,175,161.1911185595502
2025-09-29,SKU037,153,152.22947128121336
2025-10-06,SKU037,138,140.1761099721288
2025-10-13,SKU037,129,137.89204593733146
2025-10-20,SKU037,149,138.9938176056474
2025-10-27,SKU037,143,136.9875392315454
2025-11-03,SKU037,155,152.43027810201667
2025-11-10,SKU037,168,157.01635064497282
2025-11-17,SKU037,153,156.4422479881746
2025-11-24,SKU037,160,153.47502811942525
2025-12-01,SKU037,151,160.0863238605621
2025-12-08,SKU037,145,150.87580977930176
2025-12-15,SKU037,136,150.66640979811876
2025-12-22,SKU037,148,155.6126214010049
2025-12-29,SKU037,152,147.72439640485234
2026-01-05,SKU037,40,80.83519482159711
2024-12-30,SKU038,45,51.47972248036801
2025-01-06,SKU038,58,34.806174372804165
2025-01-13,SKU038,47,49.32914762830056
2025-01-20,SKU038,47,48.85335638706984
2025-01-27,SKU038,37,47.6602183234861
2025-02-03,SKU038,49,48.843555461144256
2025-02-10,SKU038,49,47.6440679628762
2025-02-17,SKU038,59,48.223695207670374
2025-02-24,SKU038,52,49.710908128488526
2025-03-03,SKU038,60,58.46051951922226
2025-03-10,SKU038,60,58.43427938659767
2025-03-17,SKU038,72,65.28750104873971
2025-03-24,SKU038,68,66.45033999058592
2025-03-31,SKU038,58,62.751482402618635
2025-04-07,SKU038,74,65.63303340805176
2025-04-14,SKU038,79,65.70860691971146
2025-04-21,SKU038,61,66.58346252519613
2025-04-28,SKU038,62,65.74855666386358
2025-05-05,SKU038,58,64.61231277708458
2025-05-12,SKU038,65,65.59429608764137
2025-05-19,SKU038,67,63.80292401549118
2025-05-26,SKU038,70,63.874443990101426
2025-06-02,SKU038,57,66.91188648603541
2025-06-09,SKU038,60,65.67888862194387
2025-06-16,SKU038,61,65.20327965301801
2025-06-23,SKU038,65,63.20188849181653
2025-06-30,SKU038,74,68.18487067279337
2025-07-07,SKU038,54,57.40467718091563
2025-07-14,SKU038,58,57.55193627095477
2025-07-21,SKU038,57,55.545783276645764
2025-07-28,SKU038,48,55.82064592433616
2025-08-04,SKU038,47,53.335041921333946
2025-08-11,SKU038,45,49.79467381979761
2025-08-18,SKU038,57,50.15897494150456
2025-08-25,SKU038,46,50.15897494150456
2025-09-01,SKU038,50,50.54483705834121
2025-09-08,SKU038,49,51.93441671865134
2025-09-15,SKU038,47,50.94132834738711
2025-09-22,SKU038,37,49.10272891194246
2025-09-29,SKU038,51,45.308607375257765
2025-10-06,SKU038,41,42.72867066175051
2025-10-13,SKU038,50,41.13948575071564
2025-10-20,SKU038,41,42.556130190230164
2025-10-27,SKU038,41,41.24415917567924
2025-11-03,SKU038,42,50.92583599081451
2025-11-10,SKU038,47,47.288833636704666
2025-11-17,SKU038,50,49.006117160711916
2025-11-24,SKU038,60,50.22584217833053
2025-12-01,SKU038,60,52.34710825533512
2025-12-08,SKU038,43,50.23513699334645
2025-12-15,SKU038,45,49.95139171764721
2025-12-22,SKU038,50,48.70462123928846
2025-12-29,SKU038,57,51.30981392223093
2026-01-05,SKU038,24,33.57376505538327
2024-12-30,SKU039,13,17.601629222296356
2025-01-06,SKU039,15,10.914154603327221
2025-01-13,SKU039,25,20.33580611793096
2025-01-20,SKU039,25,20.04112607291358
2025-01-27,SKU039,23,21.496891226365086
2025-02-03,SKU039,32,23.267890408537287
2025-02-10,SKU039,20,22.78440547249246
2025-02-17,SKU039,30,25.33710566776951
2025-02-24,SKU039,16,23.269640887970095
2025-03-03,SKU039,31,27.5819321379296
2025-03-10,SKU039,29,23.685304668426003
2025-03-17,SKU039,18,26.90943581027221
2025-03-24,SKU039,26,25.882432746571787
2025-03-31,SKU039,21,24.57244847608987
2025-04-07,SKU039,24,26.642496770098184
2025-04-14,SKU039,23,23.731538455483435
2025-04-21,SKU039,29,23.674986274666303
2025-04-28,SKU039,15,23.894350923754537
2025-05-05,SKU039,23,23.953567348953214
2025-05-12,SKU039,32,22.494690050123612
2025-05-19,SKU039,28,24.07445488522727
2025-05-26,SKU039,25,24.47512650552173
2025-06-02,SKU039,23,26.21469134959853
2025-06-09,SKU039,22,23.99755652101237
2025-06-16,SKU039,30,25.270210907757473
2025-06-23,SKU039,30,23.50527094069038
2025-06-30,SKU039,30,27.517199930317965
2025-07-07,SKU039,21,24.116089897132362
2025-07-14,SKU039,24,24.6932117675076
2025-07-21,SKU039,18,21.90849434900064
2025-07-28,SKU039,37,24.487830991545497
2025-08-04,SKU039,21,24.851372439094483
2025-08-11,SKU039,23,23.89980423258921
2025-08-18,SKU039,19,23.127889190607572
2025-08-25,SKU039,15,23.13661390438585
2025-09-01,SKU039,16,19.223132983373592
2025-09-08,SKU039,15,20.569183069528577
2025-09-15,SKU039,20,20.343653715787728
2025-09-22,SKU039,22,19.829303930203757
2025-09-29,SKU039,24,19.33477528519079
2025-10-06,SKU039,23,18.103653238184506
2025-10-13,SKU039,17,18.675371156197404
2025-10-20,SKU039,17,18.8307689436273
2025-10-27,SKU039,19,18.064232891077893
2025-11-03,SKU039,19,19.308903222399007
2025-11-10,SKU039,17,19.8864119363343
2025-11-17,SKU039,26,20.006211642191204
2025-11-24,SKU039,13,18.567359083323364
2025-12-01,SKU039,20,20.470086934446318
2025-12-08,SKU039,16,18.62039620363255
2025-12-15,SKU039,16,20.174593159100546
2025-12-22,SKU039,14,18.615326974370493
2025-12-29,SKU039,21,18.567220682802148
2026-01-05,SKU039,9,10.742730196090973
2024-12-30,SKU040,110,96.94024076579846
2025-01-06,SKU040,100,62.27977652320307
2025-01-13,SKU040,117,108.15007120250026
2025-01-20,SKU040,111,113.71904530983541
2025-01-27,SKU040,98,104.0118376338728
2025-02-03,SKU040,110,111.38092614090544
2025-02-10,SKU040,102,115.38784625607325
2025-02-17,SKU040,122,116.7200120755055
2025-02-24,SKU040,117,117.92205875923432
2025-03-03,SKU040,132,132.1442435107841
2025-03-10,SKU040,133,128.19894317308507
2025-03-17,SKU040,149,142.84349489318453
2025-03-24,SKU040,145,145.85874014441234
2025-03-31,SKU040,120,135.97220130370872
2025-04-07,SKU040,132,124.77999157635412
2025-04-14,SKU040,127,126.46546345828091
2025-04-21,SKU040,109,119.47506487625276
2025-04-28,SKU040,111,120.22633887966833
2025-05-05,SKU040,126,112.22312707616534
2025-05-12,SKU040,133,118.48915080645361
2025-05-19,SKU040,121,114.40628450206556
2025-05-26,SKU040,124,121.74013579371075
2025-06-02,SKU040,141,133.62952937262435
2025-06-09,SKU040,109,124.13875386599544
2025-06-16,SKU040,120,127.26336623316084
2025-06-23,SKU040,119,123.98713056468355
2025-06-30,SKU040,128,125.08367046791564
2025-07-07,SKU040,111,105.93598883738161
2025-07-14,SKU040,110,110.34591247583644
2025-07-21,SKU040,95,104.74551464832491
2025-07-28,SKU040,100,103.31208640221895
2025-08-04,SKU040,109,102.80116046948054
2025-08-11,SKU040,88,94.87716447101832
2025-08-18,SKU040,95,97.32067471157961
2025-08-25,SKU040,103,96.04894961345494
2025-09-01,SKU040,100,92.89101299768541
2025-09-08,SKU040,106,96.02844851693787
2025-09-15,SKU040,109,99.71435721360317
2025-09-22,SKU040,104,100.85905216302444
2025-09-29,SKU040,84,99.42769289359124
2025-10-06,SKU040,80,91.37834258921256
2025-10-13,SKU040,85,89.27491824003522
2025-10-20,SKU040,75,85.80067568962619
2025-10-27,SKU040,98,88.08341821769159
2025-11-03,SKU040,99,92.65777672321337
2025-11-10,SKU040,91,98.69518331302923
2025-11-17,SKU040,94,95.22990519864719
2025-11-24,SKU040,84,94.39103928049711
2025-12-01,SKU040,82,90.11154719056022
2025-12-08,SKU040,98,90.33721801725183
2025-12-15,SKU040,104,93.58959498121945
2025-12-22,SKU040,98,99.43887366115166
2025-12-29,SKU040,69,80.00678014901051
2026-01-05,SKU040,22,57.74173957527192
2024-12-30,SKU041,82,75.11047334906453
2025-01-06,SKU041,79,60.37520455290949
2025-01-13,SKU041,94,77.05907325167236
2025-01-20,SKU041,72,78.08224278178606
2025-01-27,SKU041,74,82.63913006584373
2025-02-03,SKU041,83,83.04595913868569
2025-02-10,SKU041,83,85.98942395621276
2025-02-17,SKU041,73,83.75822230492422
2025-02-24,SKU041,93,81.58874848194543
2025-03-03,SKU041,99,93.24894544648996
2025-03-10,SKU041,103,93.24936605370577
2025-03-17,SKU041,99,98.39689028926401
2025-03-24,SKU041,90,102.7140840886536
2025-03-31,SKU041,103,102.5425804616064
2025-04-07,SKU041,91,91.91072282217759
2025-04-14,SKU041,103,91.64229096055146
2025-04-21,SKU041,87,98.67600523993073
2025-04-28,SKU041,97,91.58336089161288
2025-05-05,SKU041,95,99.39283473678029
2025-05-12,SKU041,74,94.74258088825488
2025-05-19,SKU041,84,85.3435561853076
2025-05-26,SKU041,75,85.7519131577364
2025-06-02,SKU041,85,87.88040742433508
2025-06-09,SKU041,89,85.1063990770869
2025-06-16,SKU041,107,90.3120197037843
2025-06-23,SKU041,74,88.28088758756576
2025-06-30,SKU041,75,86.49401082407121
2025-07-07,SKU041,77,75.99672271015488
2025-07-14,SKU041,70,75.73494323950865
2025-07-21,SKU041,93,72.85215531134298
2025-07-28,SKU041,69,77.06535032076121
2025-08-04,SKU041,66,71.69470605141757
2025-08-11,SKU041,76,70.95182722429702
2025-08-18,SKU041,77,71.60142758131788
2025-08-25,SKU041,65,69.46479702178736
2025-09-01,SKU041,79,69.4919549651355
2025-09-08,SKU041,66,69.91810261338318
2025-09-15,SKU041,64,66.43605639792771
2025-09-22,SKU041,64,68.19009901646832
2025-09-29,SKU041,62,65.90336168566195
2025-10-06,SKU041,63,62.9903107695773
2025-10-13,SKU041,63,62.85000772602482
2025-10-20,SKU041,56,59.010593435877254
2025-10-27,SKU041,52,61.01185754483719
2025-11-03,SKU041,66,66.28570100258587
2025-11-10,SKU041,81,65.7503069284156
2025-11-17,SKU041,65,64.69657612644693
2025-11-24,SKU041,52,65.85357385246989
2025-12-01,SKU041,86,70.61461238429399
2025-12-08,SKU041,74,68.37157233348209
2025-12-15,SKU041,73,67.77726787888622
2025-12-22,SKU041,62,70.76817220194968
2025-12-29,SKU041,74,69.67530001240942
2026-01-05,SKU041,16,47.229144496433
2024-12-30,SKU042,156,145.53309065829563
2025-01-06,SKU042,159,115.25129232145215
2025-01-13,SKU042,135,141.05619604114892
2025-01-20,SKU042,166,146.77244354981804
2025-01-27,SKU042,142,156.0958744887312
2025-02-03,SKU042,155,167.16253499666192
2025-02-10,SKU042,157,157.58935464804637
2025-02-17,SKU042,181,166.0656762965022
2025-02-24,SKU042,168,161.10001391098416
2025-03-03,SKU042,177,177.4898727891915
2025-03-10,SKU042,188,180.8655893097969
2025-03-17,SKU042,190,185.85989016142287
2025-03-24,SKU042,181,181.13768706755687
2025-03-31,SKU042,185,197.60452214400505
2025-04-07,SKU042,207,190.74962715223313
2025-04-14,SKU042,165,178.22809404793583
2025-04-21,SKU042,169,173.58654460517675
2025-04-28,SKU042,189,179.06513409874475
2025-05-05,SKU042,194,194.6213458285697
2025-05-12,SKU042,192,182.62994383957448
2025-05-19,SKU042,198,192.23159119875902
2025-05-26,SKU042,178,181.84585745404934
2025-06-02,SKU042,175,186.1912259934282
2025-06-09,SKU042,201,188.38318793086478
2025-06-16,SKU042,175,185.45012636878064
2025-06-23,SKU042,190,186.14803700845792
2025-06-30,SKU042,189,186.73976594316727
2025-07-07,SKU042,170,163.30190420426746
2025-07-14,SKU042,150,156.6323286428562
2025-07-21,SKU042,160,155.44877008331665
2025-07-28,SKU042,160,159.53159669369842
2025-08-04,SKU042,159,151.00076386182798
2025-08-11,SKU042,140,144.8263088687727
2025-08-18,SKU042,143,146.25659325414915
2025-08-25,SKU042,165,146.11139572809046
2025-09-01,SKU042,156,148.15612308307584
2025-09-08,SKU042,144,152.77117411929768
2025-09-15,SKU042,155,147.4434786632561
2025-09-22,SKU042,154,150.47952972296994
2025-09-29,SKU042,133,143.28316254232166
2025-10-06,SKU042,131,137.57507947099865
2025-10-13,SKU042,138,139.63020685557768
2025-10-20,SKU042,130,132.11464298097437
2025-10-27,SKU042,122,128.90309689004584
2025-11-03,SKU042,137,136.6323545089527
2025-11-10,SKU042,137,135.41802426367826
2025-11-17,SKU042,133,135.19098435728492
2025-11-24,SKU042,120,133.79490423807906
2025-12-01,SKU042,149,138.1874181152984
2025-12-08,SKU042,153,143.32577931991491
2025-12-15,SKU042,128,139.84572358560183
2025-12-22,SKU042,169,146.41112586098222
2025-12-29,SKU042,152,150.16231053066107
2026-01-05,SKU042,36,92.31069833457708
2024-12-30,SKU043,144,139.25161496858044
2025-01-06,SKU043,166,110.90634267511983
2025-01-13,SKU043,167,143.55895906719005
2025-01-20,SKU043,150,143.76027835716735
2025-01-27,SKU043,161,159.5233010028446
2025-02-03,SKU043,159,175.16087906934212
2025-02-10,SKU043,185,168.8194394917101
2025-02-17,SKU043,170,164.7569244948592
2025-02-24,SKU043,171,167.14848455648513
2025-03-03,SKU043,180,188.1820094708231
2025-03-10,SKU043,189,188.37103727732293
2025-03-17,SKU043,192,187.35100137012188
2025-03-24,SKU043,182,190.42113342856143
2025-03-31,SKU043,200,191.58066768373865
2025-04-07,SKU043,188,182.16053032081777
2025-04-14,SKU043,170,175.943404817781
2025-04-21,SKU043,185,186.07415335599427
2025-04-28,SKU043,183,180.29226384496687
2025-05-05,SKU043,173,178.50310138862463
2025-05-12,SKU043,168,174.99997046322093
2025-05-19,SKU043,163,173.1102676367664
2025-05-26,SKU043,189,180.62849899297308
2025-06-02,SKU043,192,192.88971149744626
2025-06-09,SKU043,194,185.7305872859194
2025-06-16,SKU043,174,184.03214463138016
2025-06-23,SKU043,183,174.22819873537873
2025-06-30,SKU043,180,180.67956552815653
2025-07-07,SKU043,167,156.07443520068094
2025-07-14,SKU043,150,161.42294590035317
2025-07-21,SKU043,155,152.03191112436778
2025-07-28,SKU043,135,154.02386488356098
2025-08-04,SKU043,144,145.95216671572982
2025-08-11,SKU043,168,144.393808995376
2025-08-18,SKU043,128,144.9019995110915
2025-08-25,SKU043,138,140.44101769331138
2025-09-01,SKU043,137,141.66177133016737
2025-09-08,SKU043,127,139.3664276290878
2025-09-15,SKU043,146,137.89801557397013
2025-09-22,SKU043,140,138.9972811568198
2025-09-29,SKU043,121,139.03985753525782
2025-10-06,SKU043,115,127.0839623926454
2025-10-13,SKU043,134,122.04224347904861
2025-10-20,SKU043,120,122.79394761577181
2025-10-27,SKU043,116,122.61760963306826
2025-11-03,SKU043,149,134.25422625296767
2025-11-10,SKU043,145,125.97352770565658
2025-11-17,SKU043,140,133.77917043306618
2025-11-24,SKU043,143,136.73904214044958
2025-12-01,SKU043,124,142.59026143926832
2025-12-08,SKU043,122,143.16485116052394
2025-12-15,SKU043,138,140.68098400763463
2025-12-22,SKU043,131,127.95551963438415
2025-12-29,SKU043,136,136.26466608423732
2026-01-05,SKU043,53,89.85286830854547
2024-12-30,SKU044,61,56.42330564440362
2025-01-06,SKU044,61,40.60733432106519
2025-01-13,SKU044,73,68.09147450958352
2025-01-20,SKU044,90,68.38752950428665
2025-01-27,SKU044,66,66.43408883150286
2025-02-03,SKU044,65,74.84241495830774
2025-02-10,SKU044,76,68.36003564051931
2025-02-17,SKU044,57,71.31075497313397
2025-02-24,SKU044,72,76.18816234740646
2025-03-03,SKU044,79,79.77348885294201
2025-03-10,SKU044,93,77.67335184529394
2025-03-17,SKU044,82,84.73243915992825
2025-03-24,SKU044,80,80.13357507688703
2025-03-31,SKU044,77,82.66398940984341
2025-04-07,SKU044,88,78.62546745237731
2025-04-14,SKU044,65,78.76168044148886
2025-04-21,SKU044,83,76.52219064843744
2025-04-28,SKU044,79,78.67889131315397
2025-05-05,SKU044,78,80.00635687817996
2025-05-12,SKU044,79,77.0640512402497
2025-05-19,SKU044,89,79.58836379193994
2025-05-26,SKU044,68,78.22689229123189
2025-06-02,SKU044,90,78.06609812684361
2025-06-09,SKU044,74,78.63327458857178
2025-06-16,SKU044,88,80.09712683569023
2025-06-23,SKU044,67,77.72617820951125
2025-06-30,SKU044,66,75.05745578731721
2025-07-07,SKU044,61,68.08862111491369
2025-07-14,SKU044,84,68.58769907519812
2025-07-21,SKU044,62,68.32497980916433
2025-07-28,SKU044,72,68.55615515028248
2025-08-04,SKU044,69,62.98011495885905
2025-08-11,SKU044,63,63.67509165808381
2025-08-18,SKU044,58,66.1037656876132
2025-08-25,SKU044,69,63.0417000409988
2025-09-01,SKU044,51,60.25362099314629
2025-09-08,SKU044,57,60.765903811528865
2025-09-15,SKU044,61,56.78595855281313
2025-09-22,SKU044,47,56.27268104790014
2025-09-29,SKU044,64,62.312575871573756
2025-10-06,SKU044,55,50.89390242945363
2025-10-13,SKU044,47,58.053242601298344
2025-10-20,SKU044,54,50.45793975804933
2025-10-27,SKU044,54,49.945955369020254
2025-11-03,SKU044,59,59.34543143968077
2025-11-10,SKU044,58,55.118721268361405
2025-11-17,SKU044,55,55.95566907137537
2025-11-24,SKU044,45,54.44776732174285
2025-12-01,SKU044,55,55.587937872367185
2025-12-08,SKU044,51,56.35164656002502
2025-12-15,SKU044,62,56.291418819320704
2025-12-22,SKU044,58,55.34787403113651
2025-12-29,SKU044,64,56.93364389640561
2026-01-05,SKU044,10,34.537034127627216
2024-12-30,SKU045,180,160.92969167907142
2025-01-06,SKU045,164,126.29240725218237
2025-01-13,SKU045,176,168.47443715569435
2025-01-20,SKU045,149,170.7017538149576
2025-01-27,SKU045,186,181.88012140591368
2025-02-03,SKU045,184,184.42049760280872
2025-02-10,SKU045,178,186.13374687543651
2025-02-17,SKU045,206,189.4259259945421
2025-02-24,SKU045,200,190.28687452245717
2025-03-03,SKU045,219,220.7228515156766
2025-03-10,SKU045,244,225.21239279160017
2025-03-17,SKU045,214,213.08523733154482
2025-03-24,SKU045,229,226.02993540666927
2025-03-31,SKU045,215,216.28359980597327
2025-04-07,SKU045,211,201.17061649634928
2025-04-14,SKU045,224,212.09391237721943
2025-04-21,SKU045,210,200.79179065998326
2025-04-28,SKU045,193,210.39940877656517
2025-05-05,SKU045,186,200.2471323826569
2025-05-12,SKU045,189,199.81634283736727
2025-05-19,SKU045,203,210.93105348837477
2025-05-26,SKU045,210,193.70737445958784
2025-06-02,SKU045,227,212.13647580174342
2025-06-09,SKU045,206,212.7200615398188
2025-06-16,SKU045,212,205.89981714828784
2025-06-23,SKU045,177,197.18408004254186
2025-06-30,SKU045,212,194.8404147905846
2025-07-07,SKU045,150,170.35780105507587
2025-07-14,SKU045,159,161.23923916664495
2025-07-21,SKU045,194,170.4115156270069
2025-07-28,SKU045,163,165.71871602222788
2025-08-04,SKU045,148,159.03264275402012
2025-08-11,SKU045,152,155.95292449528765
2025-08-18,SKU045,163,165.2421015094197
2025-08-25,SKU045,142,147.79752394581618
2025-09-01,SKU045,143,148.8424731027613
2025-09-08,SKU045,162,158.36453213115433
2025-09-15,SKU045,169,160.90028299125092
2025-09-22,SKU045,145,153.942395053214
2025-09-29,SKU045,164,155.71109831996426
2025-10-06,SKU045,143,144.73723365602862
2025-10-13,SKU045,127,138.53154379975882
2025-10-20,SKU045,121,141.6863056445541
2025-10-27,SKU045,142,145.43230723421766
2025-11-03,SKU045,134,145.625770008754
2025-11-10,SKU045,167,144.48313753003887
2025-11-17,SKU045,141,151.6768729481876
2025-11-24,SKU045,158,153.26410334812354
2025-12-01,SKU045,164,158.9729064532416
2025-12-08,SKU045,168,160.78074458265922
2025-12-15,SKU045,152,149.32621184640684
2025-12-22,SKU045,125,151.00802780764292
2025-12-29,SKU045,154,154.52821550690692
2026-01-05,SKU045,40,97.44317161508057
2024-12-30,SKU046,66,56.82269932327513
2025-01-06,SKU046,60,39.203165030622905
2025-01-13,SKU046,70,65.88822120894517
2025-01-20,SKU046,59,61.842179132063826
2025-01-27,SKU046,68,64.72329665525852
2025-02-03,SKU046,64,71.95392068235448
2025-02-10,SKU046,79,73.9277524584316
2025-02-17,SKU046,66,70.58351408132332
2025-02-24,SKU046,65,69.18299493301724
2025-03-03,SKU046,91,79.15051095796841
2025-03-10,SKU046,70,79.52415596118108
2025-03-17,SKU046,81,82.8426060203526
2025-03-24,SKU046,70,78.5094078377453
2025-03-31,SKU046,69,72.01541072492525
2025-04-07,SKU046,73,69.57968030653207
2025-04-14,SKU046,62,70.87662007019766
2025-04-21,SKU046,78,73.2273820055698
2025-04-28,SKU046,80,73.58619685468528
2025-05-05,SKU046,78,75.1279548646405
2025-05-12,SKU046,60,74.5978226809069
2025-05-19,SKU046,83,73.52389339420085
2025-05-26,SKU046,63,72.17332925670732
2025-06-02,SKU046,78,73.5795698172033
2025-06-09,SKU046,71,72.2337746494258
2025-06-16,SKU046,69,73.48593186102414
2025-06-23,SKU046,60,68.09802856523241
2025-06-30,SKU046,77,72.4901054118478
2025-07-07,SKU046,55,61.89834680424354
2025-07-14,SKU046,80,62.48258194532669
2025-07-21,SKU046,76,63.31521247485899
2025-07-28,SKU046,69,64.20106917300066
2025-08-04,SKU046,54,62.292205664829496
2025-08-11,SKU046,70,67.1652278531237
2025-08-18,SKU046,60,61.413918489263196
2025-08-25,SKU046,54,59.95391702129093
2025-09-01,SKU046,60,55.54503471583242
2025-09-08,SKU046,53,59.34844195299151
2025-09-15,SKU046,60,57.90234476413861
2025-09-22,SKU046,64,56.939273652275894
2025-09-29,SKU046,67,57.61630355665189
2025-10-06,SKU046,57,58.24806431101981
2025-10-13,SKU046,51,57.09074224790314
2025-10-20,SKU046,41,49.59294258146122
2025-10-27,SKU046,51,48.678611847186495
2025-11-03,SKU046,60,56.936098834697425
2025-11-10,SKU046,51,55.34784289526957
2025-11-17,SKU046,63,65.33728014338375
2025-11-24,SKU046,46,54.83528254314271
2025-12-01,SKU046,53,56.874907914424625
2025-12-08,SKU046,56,55.966259317429476
2025-12-15,SKU046,67,59.703387002053034
2025-12-22,SKU046,58,55.93126146151154
2025-12-29,SKU046,58,60.71907186762236
2026-01-05,SKU046,8,34.63779852433207
2024-12-30,SKU047,88,91.26937467224491
2025-01-06,SKU047,115,76.54844671882317
2025-01-13,SKU047,108,100.77601373799581
2025-01-20,SKU047,83,98.09612364269007
2025-01-27,SKU047,88,92.6239948572347
2025-02-03,SKU047,100,102.30427775219775
2025-02-10,SKU047,114,104.37980500958203
2025-02-17,SKU047,98,106.82575878794209
2025-02-24,SKU047,105,107.38433541408979
2025-03-03,SKU047,105,115.04793800667767
2025-03-10,SKU047,154,125.6761381341204
2025-03-17,SKU047,139,127.26453301006529
2025-03-24,SKU047,116,127.07287525219888
2025-03-31,SKU047,126,127.11972658993795
2025-04-07,SKU047,122,119.6954409682178
2025-04-14,SKU047,94,115.9817600607127
2025-04-21,SKU047,122,113.50244955832659
2025-04-28,SKU047,114,116.72602299680076
2025-05-05,SKU047,117,118.35818934313247
2025-05-12,SKU047,104,109.31898575663323
2025-05-19,SKU047,109,108.94999634225883
2025-05-26,SKU047,120,112.76782310989942
2025-06-02,SKU047,125,121.17286281582525
2025-06-09,SKU047,120,118.10512052936964
2025-06-16,SKU047,133,118.3622818136332
2025-06-23,SKU047,123,123.16913939644478
2025-06-30,SKU047,107,123.28195555300815
2025-07-07,SKU047,113,110.06295348454951
2025-07-14,SKU047,99,105.39872163539245
2025-07-21,SKU047,112,104.1658915676469
2025-07-28,SKU047,104,102.14429199149949
2025-08-04,SKU047,118,104.48889029413255
2025-08-11,SKU047,95,103.78368606902123
2025-08-18,SKU047,95,99.73982831709522
2025-08-25,SKU047,91,92.44264187316787
2025-09-01,SKU047,96,95.96715815022885
2025-09-08,SKU047,101,91.00084149335412
2025-09-15,SKU047,73,87.73006814229107
2025-09-22,SKU047,93,93.45105992171987
2025-09-29,SKU047,91,91.97082130980903
2025-10-06,SKU047,77,81.73144471708643
2025-10-13,SKU047,81,84.95709925789852
2025-10-20,SKU047,74,79.57821557797676
2025-10-27,SKU047,86,80.25465281106683
2025-11-03,SKU047,93,92.6526257042339
2025-11-10,SKU047,99,92.1698011007256
2025-11-17,SKU047,100,88.4122155126006
2025-11-24,SKU047,86,93.23227494945792
2025-12-01,SKU047,87,88.79636067693716
2025-12-08,SKU047,110,92.8150028562645
2025-12-15,SKU047,91,95.52266029715632
2025-12-22,SKU047,91,95.6811872603193
2025-12-29,SKU047,99,93.62274022136377
2026-01-05,SKU047,21,54.63764557369454
2024-12-30,SKU048,63,55.99767675743758
